is_left_footed,game_away,is_endgame,is_start,time_norm,distance,angle,is_left_side,has_previous_attempts,wind_speed,precipitation_probability,resultat
0,0,1,0,1.0,36,44,0,1,3.84,0.16,1
0,0,1,0,1.0,22,30,1,1,3.84,0.16,1
0,1,0,0,0.22,40,49,0,0,3.84,0.16,0
0,1,0,0,0.47,21,45,0,1,3.84,0.16,1
0,1,0,0,0.62,45,25,1,1,3.84,0.16,1
0,1,1,0,1.0,31,36,0,1,3.84,0.16,1
1,0,0,0,0.36,33,45,0,0,2.93,1.0,1
1,0,0,0,0.48,40,51,1,1,2.93,1.0,1
1,0,0,0,0.89,40,53,0,1,2.93,1.0,0
0,1,0,0,0.2,34,32,0,0,2.93,1.0,1
0,0,0,0,0.13,39,50,1,0,4.11,0.0,0
0,0,0,0,0.18,41,49,0,1,4.11,0.0,0
0,0,0,0,0.4,40,50,0,1,4.11,0.0,0
0,0,0,0,0.81,36,3,0,1,4.11,0.0,0
0,0,0,0,0.85,37,56,0,1,4.11,0.0,1
0,0,1,0,0.97,36,54,1,1,4.11,0.0,1
0,0,1,0,1.0,24,54,1,1,4.11,0.0,0
0,0,1,0,1.0,17,40,0,1,4.11,0.0,0
0,1,0,0,0.3,9,13,0,0,4.11,0.0,1
0,1,0,0,0.49,35,50,0,1,4.11,0.0,1
0,1,0,0,0.57,35,49,0,1,4.11,0.0,1
0,1,0,0,0.9,28,18,1,1,4.11,0.0,1
0,1,1,0,1.0,12,9,0,1,4.11,0.0,1
0,0,0,0,0.08,42,55,0,0,7.0,1.0,1
0,0,0,0,0.25,38,53,0,1,7.0,1.0,1
0,0,0,0,0.4,22,36,1,1,7.0,1.0,1
0,0,0,0,0.46,34,47,1,1,7.0,1.0,1
0,0,1,0,0.95,42,52,1,1,7.0,1.0,1
0,0,1,0,1.0,42,55,1,1,7.0,1.0,1
0,0,1,0,1.0,11,22,1,1,7.0,1.0,1
0,1,0,0,0.17,33,43,0,0,7.0,1.0,1
0,1,0,0,0.87,8,23,1,1,7.0,1.0,0
0,1,1,0,1.0,21,47,0,1,7.0,1.0,1
0,0,0,0,0.31,33,44,0,0,1.31,1.0,1
0,0,0,0,0.44,41,16,1,1,1.31,1.0,1
0,0,0,0,0.51,32,5,1,1,1.31,1.0,1
0,0,0,0,0.57,30,41,0,1,1.31,1.0,1
0,0,0,0,0.78,50,21,1,0,1.31,1.0,0
0,0,1,0,0.95,46,23,1,1,1.31,1.0,1
0,0,1,0,1.0,45,25,1,1,1.31,1.0,0
0,0,1,0,1.0,39,59,1,1,1.31,1.0,1
0,0,1,0,1.0,38,53,1,1,1.31,1.0,0
1,1,0,0,0.1,14,39,1,0,1.31,1.0,1
0,1,0,0,0.19,29,34,1,0,1.31,1.0,1
0,1,0,0,0.91,29,8,1,1,1.31,1.0,1
1,0,0,0,0.08,50,0,1,0,2.81,0.96,0
0,0,0,0,0.41,34,0,1,0,2.81,0.96,1
0,0,1,0,1.0,21,39,1,1,2.81,0.96,1
0,1,0,0,0.38,5,11,0,0,2.81,0.96,1
0,1,0,0,0.61,31,42,0,1,2.81,0.96,1
0,1,0,0,0.89,43,5,0,1,2.81,0.96,1
0,1,1,0,0.96,7,0,1,1,2.81,0.96,1
0,0,0,0,0.13,12,9,1,0,5.18,0.32,1
0,0,0,0,0.23,30,40,1,1,5.18,0.32,1
0,0,0,0,0.37,40,48,1,1,5.18,0.32,0
0,0,1,0,1.0,55,20,1,1,5.18,0.32,0
0,0,1,0,1.0,27,48,1,1,5.18,0.32,1
0,0,1,0,1.0,12,24,0,1,5.18,0.32,1
0,0,1,0,1.0,11,22,1,1,5.18,0.32,1
0,1,0,0,0.08,30,30,1,0,5.18,0.32,1
0,1,0,0,0.44,16,43,1,1,5.18,0.32,1
0,0,0,0,0.19,18,22,0,0,3.95,0.65,1
0,0,0,0,0.32,24,15,0,1,3.95,0.65,1
0,0,0,0,0.5,27,24,0,1,3.95,0.65,1
0,0,0,0,0.59,27,24,0,1,3.95,0.65,1
0,0,0,0,0.83,11,0,1,1,3.95,0.65,1
0,0,1,0,0.99,41,54,0,1,3.95,0.65,1
0,0,1,0,1.0,32,39,1,1,3.95,0.65,1
1,1,0,0,0.11,8,7,1,0,3.95,0.65,1
1,1,0,0,0.52,45,28,1,1,3.95,0.65,1
0,1,1,0,1.0,40,53,0,0,3.95,0.65,1
0,1,1,0,1.0,9,18,0,1,3.95,0.65,1
0,0,0,1,0.05,37,54,1,0,5.36,1.0,1
0,0,0,0,0.21,40,53,1,1,5.36,1.0,1
0,0,0,0,0.24,37,52,0,1,5.36,1.0,0
0,0,0,0,0.37,40,55,0,1,5.36,1.0,0
0,0,0,0,0.82,37,52,0,1,5.36,1.0,1
0,0,1,0,1.0,17,36,1,1,5.36,1.0,1
0,0,1,0,1.0,40,56,0,1,5.36,1.0,1
0,0,1,0,1.0,33,49,1,1,5.36,1.0,1
0,1,0,0,0.92,40,53,1,0,5.36,1.0,1
0,0,0,0,0.1,38,53,1,0,5.52,0.48,0
0,0,0,0,0.17,30,41,1,1,5.52,0.48,1
0,0,0,0,0.4,37,52,0,1,5.52,0.48,1
0,0,0,0,0.5,9,0,1,1,5.52,0.48,1
0,0,0,0,0.59,9,6,0,1,5.52,0.48,1
0,0,1,0,1.0,13,42,1,1,5.52,0.48,1
0,0,1,0,1.0,38,58,1,1,5.52,0.48,0
0,1,0,0,0.27,13,18,1,0,5.52,0.48,1
0,1,0,0,0.31,20,3,1,1,5.52,0.48,1
0,1,1,0,1.0,41,49,1,0,5.52,0.48,0
0,1,1,0,1.0,14,36,1,1,5.52,0.48,1
0,1,1,0,1.0,26,43,1,1,5.52,0.48,1
0,0,0,0,0.12,48,30,1,0,3.18,1.0,1
0,0,0,0,0.26,17,45,0,0,3.18,1.0,1
0,0,0,0,0.4,39,6,1,1,3.18,1.0,1
0,0,0,0,0.49,31,37,0,1,3.18,1.0,0
0,0,1,0,0.98,17,36,0,1,3.18,1.0,1
0,0,1,0,1.0,47,16,1,1,3.18,1.0,1
0,1,1,0,1.0,39,54,1,0,3.18,1.0,0
0,0,1,0,1.0,36,44,0,0,11.43,1.0,1
0,1,0,0,0.16,29,38,0,0,11.43,1.0,1
0,1,0,0,0.29,43,51,1,1,11.43,1.0,1
0,1,0,0,0.35,32,36,0,1,11.43,1.0,0
0,1,1,0,0.99,28,2,1,1,11.43,1.0,1
0,0,0,0,0.23,34,43,0,0,6.45,1.0,1
0,0,0,0,0.28,35,20,0,1,6.45,1.0,1
0,0,0,0,0.31,46,9,1,1,6.45,1.0,1
0,0,0,0,0.44,41,29,0,1,6.45,1.0,1
0,0,1,0,1.0,39,30,0,1,6.45,1.0,0
0,0,1,0,1.0,12,0,1,1,6.45,1.0,1
0,1,0,0,0.14,27,31,0,0,6.45,1.0,1
0,1,0,0,0.79,40,50,1,1,6.45,1.0,0
0,1,1,0,1.0,31,31,1,0,6.45,1.0,1
1,0,0,1,0.02,23,43,0,0,1.74,0.0,1
1,0,0,0,0.27,41,28,0,1,1.74,0.0,1
1,0,0,0,0.38,33,16,1,1,1.74,0.0,1
1,0,0,0,0.56,33,38,0,1,1.74,0.0,1
0,1,0,0,0.23,37,43,1,0,1.74,0.0,1
0,1,0,0,0.43,46,24,1,1,1.74,0.0,0
0,1,0,0,0.84,31,38,0,1,1.74,0.0,1
0,1,1,0,0.97,19,21,0,1,1.74,0.0,1
0,1,1,0,1.0,42,14,0,1,1.74,0.0,1
0,0,0,0,0.14,20,45,0,0,2.44,0.0,1
0,0,1,0,1.0,41,53,0,1,2.44,0.0,0
0,1,0,0,0.26,23,50,1,0,2.44,0.0,1
0,1,0,0,0.43,25,40,0,1,2.44,0.0,1
0,1,0,0,0.54,41,52,1,1,2.44,0.0,1
0,1,0,0,0.62,35,50,1,1,2.44,0.0,1
0,1,0,0,0.85,18,29,0,1,2.44,0.0,1
0,1,1,0,1.0,42,54,0,1,2.44,0.0,0
0,1,1,0,1.0,10,11,0,0,2.44,0.0,1
0,1,1,0,1.0,9,6,0,1,2.44,0.0,1
0,0,0,0,0.12,36,44,0,0,9.36,1.0,1
0,0,0,0,0.17,30,37,0,1,9.36,1.0,0
0,0,0,0,0.34,15,23,1,1,9.36,1.0,1
0,0,1,0,1.0,11,5,1,1,9.36,1.0,1
0,1,0,0,0.39,8,23,0,0,9.36,1.0,1
0,1,0,0,0.86,9,0,1,1,9.36,1.0,1
0,0,0,0,0.15,40,53,1,0,3.94,1.0,0
0,0,0,0,0.23,28,46,1,1,3.94,1.0,1
0,0,0,0,0.56,41,56,0,1,3.94,1.0,0
0,0,0,0,0.89,41,56,1,1,3.94,1.0,1
0,0,1,0,0.96,30,46,1,1,3.94,1.0,1
0,0,1,0,1.0,18,52,0,1,3.94,1.0,1
1,0,1,0,1.0,30,30,0,0,3.94,1.0,0
1,1,0,1,0.06,14,0,1,0,3.94,1.0,1
1,1,0,0,0.3,15,0,1,1,3.94,1.0,1
1,1,0,0,0.8,40,23,0,1,3.94,1.0,1
0,0,0,0,0.16,39,36,0,0,9.89,1.0,1
0,0,0,0,0.36,40,30,0,1,9.89,1.0,1
0,0,0,0,0.85,44,24,0,1,9.89,1.0,0
0,0,1,0,1.0,21,59,1,1,9.89,1.0,1
0,0,1,0,1.0,43,50,1,1,9.89,1.0,0
0,1,0,0,0.22,21,41,1,0,9.89,1.0,1
0,1,0,0,0.53,26,31,1,1,9.89,1.0,1
0,1,1,0,0.95,29,46,0,1,9.89,1.0,1
0,1,1,0,1.0,20,27,0,1,9.89,1.0,1
0,0,0,0,0.2,29,0,1,0,4.17,0.02,1
0,0,0,0,0.26,35,35,1,1,4.17,0.02,0
0,0,0,0,0.55,20,41,0,1,4.17,0.02,1
0,0,0,0,0.61,37,41,0,1,4.17,0.02,0
0,0,1,0,1.0,42,50,1,1,4.17,0.02,0
1,1,0,0,0.09,16,40,1,0,4.17,0.02,1
1,1,0,0,0.17,38,53,1,1,4.17,0.02,0
1,1,0,0,0.92,13,32,1,1,4.17,0.02,1
1,1,1,0,1.0,33,51,1,1,4.17,0.02,1
1,1,1,0,1.0,8,40,1,1,4.17,0.02,1
0,0,0,0,0.1,33,23,0,0,3.93,0.0,1
0,0,0,0,0.32,24,0,1,1,3.93,0.0,1
0,0,0,0,0.39,43,51,1,1,3.93,0.0,1
0,0,0,0,0.56,43,53,1,1,3.93,0.0,1
0,1,0,0,0.48,32,5,1,0,3.93,0.0,1
0,1,0,0,0.92,38,47,0,1,3.93,0.0,0
0,1,1,0,1.0,20,27,1,1,3.93,0.0,1
0,1,1,0,1.0,29,31,1,1,3.93,0.0,1
0,0,0,0,0.43,40,50,0,0,2.02,0.57,0
0,0,0,0,0.61,33,41,1,1,2.02,0.57,0
0,0,1,0,1.0,34,45,0,1,2.02,0.57,1
0,1,0,1,0.06,22,63,0,0,2.02,0.57,1
0,1,0,0,0.21,6,18,0,1,2.02,0.57,1
0,1,0,0,0.39,38,51,0,1,2.02,0.57,1
0,1,0,0,0.54,35,40,0,1,2.02,0.57,1
0,0,0,0,0.81,35,10,0,0,4.93,1.0,1
0,0,1,0,0.97,21,17,1,1,4.93,1.0,1
0,0,1,0,1.0,39,9,0,1,4.93,1.0,1
1,1,0,0,0.18,29,49,1,0,4.93,1.0,0
1,1,0,0,0.53,22,47,1,1,4.93,1.0,1
0,1,1,0,1.0,12,5,0,0,4.93,1.0,1
0,0,0,0,0.12,26,23,1,0,5.38,0.64,1
0,0,0,0,0.21,13,39,1,1,5.38,0.64,1
0,0,0,0,0.42,10,17,0,1,5.38,0.64,1
0,0,0,0,0.49,39,50,0,1,5.38,0.64,0
0,0,0,0,0.59,40,50,1,1,5.38,0.64,1
0,0,1,0,0.96,30,37,0,1,5.38,0.64,1
1,0,1,0,1.0,37,45,0,0,5.38,0.64,1
1,0,1,0,1.0,28,32,1,1,5.38,0.64,1
1,0,1,0,1.0,11,38,0,1,5.38,0.64,1
0,1,0,0,0.14,15,23,1,0,5.38,0.64,1
0,1,0,0,0.24,17,33,0,1,5.38,0.64,1
0,1,1,0,1.0,26,32,0,0,5.38,0.64,1
0,1,1,0,1.0,13,18,1,1,5.38,0.64,1
0,0,0,1,0.03,43,22,1,0,3.05,0.63,1
0,0,0,0,0.24,9,27,0,1,3.05,0.63,1
0,0,1,0,1.0,38,7,0,1,3.05,0.63,0
0,0,1,0,1.0,7,8,1,1,3.05,0.63,1
0,1,0,1,0.06,8,7,0,0,3.05,0.63,1
0,1,0,0,0.46,35,41,1,1,3.05,0.63,0
0,1,1,0,1.0,41,51,1,1,3.05,0.63,1
0,0,0,0,0.08,16,38,1,0,2.72,0.92,1
0,0,0,0,0.17,45,9,0,0,2.72,0.92,0
0,0,0,0,0.36,29,18,1,1,2.72,0.92,1
0,0,0,0,0.79,38,29,1,1,2.72,0.92,1
1,1,0,0,0.45,37,45,1,0,2.72,0.92,1
1,1,0,0,0.57,33,41,1,1,2.72,0.92,1
1,1,0,0,0.92,12,0,1,1,2.72,0.92,1
1,1,1,0,1.0,42,52,0,1,2.72,0.92,0
1,1,1,0,1.0,10,6,0,1,2.72,0.92,1
1,1,1,0,1.0,33,39,1,1,2.72,0.92,1
0,0,0,0,0.07,40,49,1,0,8.57,0.85,0
0,0,0,0,0.36,39,30,1,1,8.57,0.85,1
0,0,0,0,0.5,48,27,1,1,8.57,0.85,1
0,0,1,0,0.98,38,43,1,1,8.57,0.85,1
0,0,1,0,1.0,38,40,1,1,8.57,0.85,1
0,0,1,0,1.0,31,42,1,1,8.57,0.85,0
0,1,0,0,0.28,39,52,1,0,8.57,0.85,0
0,1,0,0,0.47,33,44,1,1,8.57,0.85,0
0,1,1,0,1.0,27,28,1,0,8.57,0.85,0
0,0,0,0,0.09,27,31,1,0,2.11,1.0,1
0,0,0,0,0.12,30,34,1,1,2.11,1.0,1
1,1,0,1,0.03,40,55,0,0,2.11,1.0,0
1,1,0,0,0.53,30,26,1,1,2.11,1.0,0
1,1,0,0,0.55,33,21,1,1,2.11,1.0,1
1,1,1,0,1.0,33,45,1,1,2.11,1.0,0
1,1,1,0,1.0,28,35,1,1,2.11,1.0,1
0,0,0,0,0.15,30,44,1,0,4.93,0.66,1
0,0,0,0,0.34,18,34,1,1,4.93,0.66,1
0,0,0,0,0.44,41,52,1,1,4.93,0.66,0
0,0,0,0,0.57,16,18,0,1,4.93,0.66,1
0,0,0,0,0.78,40,55,0,1,4.93,0.66,1
0,0,0,0,0.82,18,27,0,1,4.93,0.66,1
0,0,1,0,0.95,41,53,0,1,4.93,0.66,1
0,0,1,0,1.0,14,4,0,0,4.93,0.66,1
0,1,0,0,0.25,34,36,1,0,4.93,0.66,0
0,1,0,0,0.4,24,35,1,1,4.93,0.66,1
0,1,0,0,0.49,25,34,0,1,4.93,0.66,1
0,1,0,0,0.86,33,43,1,1,4.93,0.66,1
0,1,1,0,1.0,41,51,1,1,4.93,0.66,1
1,0,0,0,0.32,41,47,0,0,5.87,1.0,0
1,0,1,0,1.0,32,30,0,1,5.87,1.0,1
1,0,1,0,1.0,38,48,1,1,5.87,1.0,0
1,0,1,0,1.0,29,34,0,0,5.87,1.0,0
0,1,1,0,0.96,47,13,1,0,5.87,1.0,1
0,1,1,0,1.0,40,49,1,1,5.87,1.0,0
0,0,0,0,0.61,18,9,1,0,5.65,0.0,1
0,0,0,0,0.92,37,6,0,0,5.65,0.0,1
0,0,1,0,1.0,12,20,1,1,5.65,0.0,1
0,1,0,1,0.04,31,29,1,0,5.65,0.0,0
0,1,0,0,0.28,15,11,1,1,5.65,0.0,1
0,1,1,0,1.0,29,27,0,1,5.65,0.0,1
0,1,1,0,1.0,36,44,0,1,5.65,0.0,1
0,0,0,0,0.24,7,0,1,0,5.1,1.0,1
0,0,0,0,0.47,31,38,1,1,5.1,1.0,1
0,0,0,0,0.54,12,35,1,1,5.1,1.0,1
0,0,0,0,0.85,42,54,0,1,5.1,1.0,1
0,0,1,0,1.0,22,34,0,1,5.1,1.0,1
0,0,1,0,1.0,25,27,1,1,5.1,1.0,1
0,1,0,0,0.11,43,52,0,0,5.1,1.0,0
0,1,0,0,0.35,13,27,1,1,5.1,1.0,1
0,1,0,0,0.39,46,19,1,1,5.1,1.0,0
0,1,0,0,0.8,40,46,0,1,5.1,1.0,0
1,1,0,0,0.92,39,48,0,0,5.1,1.0,1
1,1,1,0,1.0,33,46,0,1,5.1,1.0,1
1,1,1,0,1.0,12,20,0,1,5.1,1.0,1
0,0,0,0,0.1,26,29,1,0,6.97,0.0,1
0,0,0,0,0.16,33,44,1,1,6.97,0.0,1
0,0,0,0,0.22,25,27,0,1,6.97,0.0,1
0,0,1,0,1.0,47,5,0,0,6.97,0.0,0
0,0,1,0,1.0,38,51,0,1,6.97,0.0,1
1,0,1,0,1.0,29,36,1,0,6.97,0.0,1
1,0,1,0,1.0,33,44,0,1,6.97,0.0,1
0,1,0,0,0.25,27,6,1,0,6.97,0.0,1
0,1,0,0,0.33,27,20,1,1,6.97,0.0,0
0,1,0,0,0.77,33,23,0,1,6.97,0.0,1
0,1,1,0,1.0,21,39,0,1,6.97,0.0,1
0,0,0,0,0.62,35,49,0,0,3.55,1.0,1
0,0,1,0,1.0,10,24,1,1,3.55,1.0,1
0,1,0,0,0.48,40,49,0,0,3.55,1.0,1
0,1,0,0,0.54,17,25,1,1,3.55,1.0,1
0,1,1,0,1.0,39,50,0,1,3.55,1.0,1
0,1,1,0,1.0,12,14,0,1,3.55,1.0,1
0,1,1,0,1.0,21,35,0,1,3.55,1.0,1
0,0,0,0,0.47,38,5,1,0,4.62,0.97,1
0,0,0,0,0.63,16,18,1,1,4.62,0.97,1
0,0,1,0,0.96,29,14,1,1,4.62,0.97,0
0,0,1,0,1.0,23,49,0,1,4.62,0.97,1
0,1,0,0,0.1,47,28,0,0,4.62,0.97,1
0,1,0,0,0.16,50,21,0,1,4.62,0.97,1
0,1,0,0,0.34,51,31,0,1,4.62,0.97,1
0,1,0,0,0.6,33,43,1,1,4.62,0.97,1
0,1,1,0,1.0,42,52,1,1,4.62,0.97,0
0,1,1,0,1.0,37,44,1,1,4.62,0.97,0
0,0,0,0,0.28,15,4,1,0,8.49,1.0,1
0,0,0,0,0.47,31,36,0,1,8.49,1.0,0
0,0,1,0,1.0,24,17,0,1,8.49,1.0,1
0,1,0,1,0.05,30,8,1,0,8.49,1.0,1
0,1,0,0,0.45,35,46,0,1,8.49,1.0,1
0,1,0,0,0.91,29,34,0,1,8.49,1.0,1
0,0,0,0,0.5,29,27,1,0,3.5,0.94,1
0,1,0,1,0.04,33,43,0,0,3.5,0.94,0
0,1,0,0,0.4,39,54,1,1,3.5,0.94,0
0,1,0,0,0.86,33,43,1,1,3.5,0.94,1
0,1,1,0,0.98,12,42,0,1,3.5,0.94,1
0,0,0,1,0.06,23,38,1,0,5.96,1.0,1
0,0,0,0,0.15,15,20,1,1,5.96,1.0,1
0,0,0,0,0.27,13,27,0,1,5.96,1.0,1
0,0,0,0,0.9,28,41,0,1,5.96,1.0,1
0,0,1,0,1.0,41,54,0,1,5.96,1.0,1
0,1,0,0,0.1,43,52,0,0,5.96,1.0,1
0,1,0,0,0.19,22,43,1,1,5.96,1.0,1
0,1,0,0,0.53,9,21,1,1,5.96,1.0,1
0,1,0,0,0.77,15,16,1,1,5.96,1.0,1
0,1,1,0,0.96,43,50,0,1,5.96,1.0,1
0,1,1,0,1.0,40,48,0,1,5.96,1.0,0
0,0,0,0,0.37,34,34,1,0,4.84,1.0,1
0,0,0,0,0.46,34,43,0,1,4.84,1.0,1
0,0,0,0,0.57,43,49,1,1,4.84,1.0,0
0,0,0,0,0.92,11,34,1,1,4.84,1.0,1
0,0,1,0,0.98,44,51,1,1,4.84,1.0,1
1,1,0,0,0.86,39,9,0,0,4.84,1.0,1
0,0,0,0,0.18,42,50,1,0,4.94,0.0,1
0,0,0,0,0.47,43,51,0,1,4.94,0.0,0
0,0,0,0,0.91,10,0,1,1,4.94,0.0,1
0,0,1,0,1.0,40,48,0,1,4.94,0.0,0
0,0,1,0,1.0,42,54,0,1,4.94,0.0,1
0,1,0,0,0.09,8,30,1,0,4.94,0.0,1
0,1,0,0,0.23,38,49,0,1,4.94,0.0,1
0,1,0,0,0.39,20,49,0,1,4.94,0.0,1
0,0,0,0,0.11,16,43,0,0,9.45,1.0,1
0,0,0,0,0.61,39,48,1,1,9.45,1.0,1
0,0,1,0,0.94,26,25,0,1,9.45,1.0,1
0,0,1,0,1.0,42,52,0,1,9.45,1.0,1
0,0,1,0,1.0,14,34,0,1,9.45,1.0,1
0,1,0,0,0.07,12,14,0,0,9.45,1.0,1
0,1,0,0,0.3,21,45,1,1,9.45,1.0,1
0,1,0,0,0.37,41,53,1,1,9.45,1.0,0
0,1,0,0,0.89,40,45,0,0,9.45,1.0,0
0,1,1,0,1.0,11,5,1,1,9.45,1.0,1
1,1,1,0,1.0,31,37,0,0,9.45,1.0,1
1,0,0,0,0.07,15,4,0,0,5.53,0.04,1
1,0,0,0,0.32,42,55,0,1,5.53,0.04,0
1,0,0,0,0.36,13,9,0,1,5.53,0.04,1
1,0,0,0,0.46,25,42,1,1,5.53,0.04,0
1,0,0,0,0.54,40,55,0,1,5.53,0.04,1
1,0,0,0,0.77,33,20,0,1,5.53,0.04,0
1,0,0,0,0.84,40,55,0,1,5.53,0.04,0
1,0,1,0,0.95,38,55,1,1,5.53,0.04,0
0,1,0,0,0.1,52,24,0,0,5.53,0.04,0
0,1,0,0,0.19,42,27,1,1,5.53,0.04,0
0,1,0,0,0.51,42,50,1,1,5.53,0.04,0
0,1,0,0,0.88,43,50,0,0,5.53,0.04,1
0,1,1,0,1.0,22,36,1,1,5.53,0.04,1
0,0,0,0,0.07,33,47,1,0,2.52,1.0,1
0,0,0,0,0.2,35,51,1,1,2.52,1.0,1
0,0,0,0,0.31,36,53,1,1,2.52,1.0,1
0,0,0,0,0.44,34,47,1,1,2.52,1.0,0
0,0,0,0,0.54,7,16,0,1,2.52,1.0,1
0,0,0,0,0.59,9,18,1,1,2.52,1.0,1
0,0,0,0,0.89,20,53,0,0,2.52,1.0,1
0,0,1,0,0.95,32,44,0,1,2.52,1.0,1
0,0,1,0,0.99,8,30,1,1,2.52,1.0,1
0,0,1,0,1.0,30,42,0,0,2.52,1.0,1
0,0,1,0,1.0,33,44,0,1,2.52,1.0,0
0,0,1,0,1.0,20,37,0,1,2.52,1.0,1
0,0,1,0,1.0,37,47,0,1,2.52,1.0,0
0,0,1,0,1.0,39,50,0,1,2.52,1.0,0
1,1,1,0,1.0,31,7,1,0,2.52,1.0,0
0,0,0,0,0.12,10,6,0,0,5.82,0.05,1
0,0,0,0,0.32,31,38,0,1,5.82,0.05,1
0,0,0,0,0.52,50,17,1,1,5.82,0.05,1
0,0,0,0,0.62,25,21,1,1,5.82,0.05,1
0,0,0,0,0.72,31,38,0,1,5.82,0.05,1
0,0,0,0,0.91,12,20,0,1,5.82,0.05,1
0,0,1,0,1.0,50,5,1,1,5.82,0.05,0
0,0,1,0,1.0,9,13,0,1,5.82,0.05,1
0,0,1,0,1.0,43,53,1,1,5.82,0.05,0
0,1,1,0,1.0,31,45,0,0,5.82,0.05,1
0,1,1,0,1.0,34,50,1,1,5.82,0.05,0
0,0,0,1,0.05,39,9,0,0,6.4,1.0,0
0,0,0,0,0.54,39,54,1,1,6.4,1.0,1
0,0,0,0,0.84,28,35,0,1,6.4,1.0,1
0,0,1,0,1.0,42,28,0,1,6.4,1.0,1
0,0,1,0,1.0,20,15,1,1,6.4,1.0,1
0,0,1,0,1.0,38,17,0,1,6.4,1.0,1
0,1,0,0,0.1,34,7,0,0,6.4,1.0,1
0,1,0,0,0.57,26,31,1,1,6.4,1.0,1
0,1,1,0,0.98,27,31,1,1,6.4,1.0,0
0,1,1,0,1.0,40,57,0,1,6.4,1.0,0
1,1,1,0,1.0,20,45,0,0,6.4,1.0,1
1,1,1,0,1.0,27,27,0,1,6.4,1.0,1
0,0,0,0,0.08,6,9,1,0,6.11,0.0,1
0,0,0,0,0.18,9,36,1,1,6.11,0.0,1
0,0,0,0,0.28,38,7,1,1,6.11,0.0,1
0,0,0,0,0.89,6,18,0,1,6.11,0.0,1
0,0,1,0,0.98,15,37,0,1,6.11,0.0,1
0,0,1,0,1.0,7,16,1,1,6.11,0.0,1
0,0,1,0,1.0,4,14,0,1,6.11,0.0,1
0,1,0,0,0.31,32,46,0,0,6.11,0.0,1
0,1,0,0,0.39,25,9,0,1,6.11,0.0,1
0,1,0,0,0.85,11,22,1,1,6.11,0.0,1
0,1,1,0,1.0,16,35,0,1,6.11,0.0,1
0,1,1,0,1.0,32,34,1,0,6.11,0.0,0
0,1,1,0,1.0,42,50,1,1,6.11,0.0,0
0,0,0,0,0.84,18,45,1,0,10.33,1.0,1
0,1,0,0,0.41,15,28,1,0,10.33,1.0,1
0,1,1,0,1.0,31,42,0,1,10.33,1.0,1
0,1,1,0,1.0,28,41,0,1,10.33,1.0,1
0,1,1,0,1.0,24,45,0,1,10.33,1.0,1
0,0,0,0,0.09,24,48,1,0,7.55,1.0,1
0,0,0,0,0.16,25,42,1,1,7.55,1.0,0
0,0,0,0,0.24,39,52,1,1,7.55,1.0,1
0,0,0,0,0.41,31,37,1,1,7.55,1.0,1
0,0,1,0,1.0,34,45,1,1,7.55,1.0,1
0,0,1,0,1.0,40,49,0,1,7.55,1.0,0
0,0,1,0,1.0,43,53,0,1,7.55,1.0,1
0,1,0,0,0.27,10,6,0,0,7.55,1.0,1
0,1,0,0,0.48,32,24,0,1,7.55,1.0,1
0,1,0,0,0.53,32,18,0,1,7.55,1.0,1
0,1,0,0,0.86,9,18,1,1,7.55,1.0,1
0,1,0,0,0.9,34,36,0,1,7.55,1.0,1
0,0,0,0,0.1,26,23,1,0,8.61,0.0,1
0,0,0,0,0.25,39,52,1,1,8.61,0.0,1
0,0,0,0,0.35,33,38,0,1,8.61,0.0,1
0,0,1,0,1.0,41,53,0,1,8.61,0.0,0
0,1,0,1,0.06,49,27,0,0,8.61,0.0,1
0,1,0,0,0.16,32,44,0,1,8.61,0.0,1
0,1,0,0,0.29,39,35,0,1,8.61,0.0,1
0,1,0,0,0.45,32,35,0,1,8.61,0.0,1
0,1,0,0,0.57,39,48,1,1,8.61,0.0,0
0,1,1,0,1.0,44,11,1,1,8.61,0.0,1
0,0,0,0,0.12,39,50,0,0,3.84,0.31,1
0,0,0,0,0.22,21,41,1,1,3.84,0.31,1
0,0,0,0,0.36,40,49,1,1,3.84,0.31,1
0,0,0,0,0.5,45,29,1,1,3.84,0.31,0
0,0,0,0,0.62,40,53,0,1,3.84,0.31,0
0,0,0,0,0.83,37,47,0,1,3.84,0.31,0
0,1,0,0,0.18,26,43,1,0,3.84,0.31,1
0,1,0,0,0.27,34,45,0,1,3.84,0.31,1
0,1,0,0,0.47,41,54,1,1,3.84,0.31,1
0,1,1,0,0.98,9,0,1,1,3.84,0.31,1
0,1,1,0,1.0,41,53,1,1,3.84,0.31,0
0,1,1,0,1.0,39,50,0,1,3.84,0.31,1
0,0,0,0,0.29,29,38,1,0,13.02,1.0,1
0,0,1,0,1.0,37,45,0,1,13.02,1.0,1
0,0,1,0,1.0,43,52,1,1,13.02,1.0,0
0,1,0,1,0.06,42,54,0,0,13.02,1.0,1
0,1,0,0,0.09,15,37,1,1,13.02,1.0,1
0,1,0,0,0.21,29,34,0,1,13.02,1.0,1
0,1,0,0,0.86,40,3,0,1,13.02,1.0,1
0,1,1,0,1.0,42,45,1,1,13.02,1.0,1
0,1,1,0,1.0,51,28,1,1,13.02,1.0,1
0,0,0,0,0.14,12,0,1,0,10.33,0.0,1
0,0,0,0,0.45,23,43,1,0,10.33,0.0,1
0,0,0,0,0.53,35,45,0,1,10.33,0.0,1
